ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
BHM,"Birmingham, AL",DCA,"Washington, DC"
BHM,"Birmingham, AL",ATL,"Atlanta, GA"
BHM,"Birmingham, AL",ATL,"Atlanta, GA"
BHM,"Birmingham, AL",ATL,"Atlanta, GA"
BHM,"Birmingham, AL",ATL,"Atlanta, GA"
BHM,"Birmingham, AL",ATL,"Atlanta, GA"
BHM,"Birmingham, AL",ATL,"Atlanta, GA"
BHM,"Birmingham, AL",ATL,"Atlanta, GA"
BHM,"Birmingham, AL",ATL,"Atlanta, GA"
BHM,"Birmingham, AL",CLT,"Charlotte, NC"
BHM,"Birmingham, AL",DFW,"Dallas/Fort Worth, TX"
BHM,"Birmingham, AL",DFW,"Dallas/Fort Worth, TX"
BHM,"Birmingham, AL",MIA,"Miami, FL"
BHM,"Birmingham, AL",ORD,"Chicago, IL"
BHM,"Birmingham, AL",DFW,"Dallas/Fort Worth, TX"
BHM,"Birmingham, AL",MIA,"Miami, FL"
BHM,"Birmingham, AL",DFW,"Dallas/Fort Worth, TX"
BHM,"Birmingham, AL",MEM,"Memphis, TN"
BHM,"Birmingham, AL",MEM,"Memphis, TN"
BHM,"Birmingham, AL",TPA,"Tampa, FL"
BHM,"Birmingham, AL",LAS,"Las Vegas, NV"
BHM,"Birmingham, AL",DAL,"Dallas, TX"
BHM,"Birmingham, AL",BNA,"Nashville, TN"
BHM,"Birmingham, AL",ATL,"Atlanta, GA"
BHM,"Birmingham, AL",AUS,"Austin, TX"
BHM,"Birmingham, AL",MDW,"Chicago, IL"
BHM,"Birmingham, AL",MCO,"Orlando, FL"
BHM,"Birmingham, AL",IAH,"Houston, TX"
BHM,"Birmingham, AL",TPA,"Tampa, FL"
BHM,"Birmingham, AL",DEN,"Denver, CO"
BHM,"Birmingham, AL",LAS,"Las Vegas, NV"
BHM,"Birmingham, AL",DAL,"Dallas, TX"
BHM,"Birmingham, AL",BNA,"Nashville, TN"
BHM,"Birmingham, AL",ATL,"Atlanta, GA"
BHM,"Birmingham, AL",MDW,"Chicago, IL"
BHM,"Birmingham, AL",MCO,"Orlando, FL"
BHM,"Birmingham, AL",TPA,"Tampa, FL"
BHM,"Birmingham, AL",LAS,"Las Vegas, NV"
BHM,"Birmingham, AL",IAH,"Houston, TX"
BHM,"Birmingham, AL",DFW,"Dallas/Fort Worth, TX"
BHM,"Birmingham, AL",ATL,"Atlanta, GA"
BHM,"Birmingham, AL",IAH,"Houston, TX"
BHM,"Birmingham, AL",PNS,"Pensacola, FL"
BHM,"Birmingham, AL",SDF,"Louisville, KY"
BHM,"Birmingham, AL",LFT,"Lafayette, LA"
BHM,"Birmingham, AL",PNS,"Pensacola, FL"
BHM,"Birmingham, AL",CLT,"Charlotte, NC"
BHM,"Birmingham, AL",DCA,"Washington, DC"
BHM,"Birmingham, AL",MCO,"Orlando, FL"
BHM,"Birmingham, AL",ORD,"Chicago, IL"
BHM,"Birmingham, AL",ORD,"Chicago, IL"
BHM,"Birmingham, AL",GPT,"Gulfport/Biloxi, MS"
BID,"Block Island, RI",WST,"Westerly, RI"
BID,"Block Island, RI",WST,"Westerly, RI"
BID,"Block Island, RI",LEB,"Lebanon-Hanover, NH"
BID,"Block Island, RI",HPN,"White Plains, NY"
BID,"Block Island, RI",TEB,"Teterboro, NJ"
BIF,"El Paso, TX",SAT,"San Antonio, TX"
BIH,"Bishop, CA",ONT,"Ontario, CA"
BIH,"Bishop, CA",IYK,"Inyokern, CA"
BIL,"Billings, MT",SEA,"Seattle, WA"
BIL,"Billings, MT",SEA,"Seattle, WA"
BIL,"Billings, MT",PDX,"Portland, OR"
BIL,"Billings, MT",DEN,"Denver, CO"
BIL,"Billings, MT",SLC,"Salt Lake City, UT"
BIL,"Billings, MT",IDA,"Idaho Falls, ID"
BIL,"Billings, MT",DEN,"Denver, CO"
BIL,"Billings, MT",SLC,"Salt Lake City, UT"
BIL,"Billings, MT",COD,"Cody, WY"
BIL,"Billings, MT",DEN,"Denver, CO"
BIL,"Billings, MT",SLC,"Salt Lake City, UT"
BIL,"Billings, MT",RAP,"Rapid City, SD"
BIL,"Billings, MT",SLC,"Salt Lake City, UT"
BIL,"Billings, MT",MSP,"Minneapolis, MN"
BIL,"Billings, MT",SLC,"Salt Lake City, UT"
BIL,"Billings, MT",MSP,"Minneapolis, MN"
BIL,"Billings, MT",BZN,"Bozeman, MT"
BIL,"Billings, MT",LAS,"Las Vegas, NV"
BIL,"Billings, MT",SAN,"San Diego, CA"
BIL,"Billings, MT",PDX,"Portland, OR"
BIL,"Billings, MT",AZA,"Phoenix, AZ"
BIL,"Billings, MT",LAX,"Los Angeles, CA"
BIL,"Billings, MT",CLT,"Charlotte, NC"
BIL,"Billings, MT",ORD,"Chicago, IL"
BIL,"Billings, MT",ABI,"Abilene, TX"
BIL,"Billings, MT",DFW,"Dallas/Fort Worth, TX"
BIL,"Billings, MT",HVR,"Havre, MT"
BIL,"Billings, MT",GGW,"Glasgow, MT"
BIL,"Billings, MT",OLF,"Wolf Point, MT"
BIL,"Billings, MT",SDY,"Sidney, MT"
BIL,"Billings, MT",GDV,"Glendive, MT"
BIL,"Billings, MT",MEM,"Memphis, TN"
BIL,"Billings, MT",GTF,"Great Falls, MT"
BIL,"Billings, MT",MEM,"Memphis, TN"
BIL,"Billings, MT",BNA,"Nashville, TN"
BIL,"Billings, MT",OKC,"Oklahoma City, OK"
BIL,"Billings, MT",DEN,"Denver, CO"
BIL,"Billings, MT",DEN,"Denver, CO"
BIL,"Billings, MT",DEN,"Denver, CO"
BIL,"Billings, MT",DEN,"Denver, CO"
BIL,"Billings, MT",PUB,"Pueblo, CO"
BIL,"Billings, MT",COD,"Cody, WY"
BIL,"Billings, MT",LGB,"Long Beach, CA"
BIL,"Billings, MT",BOI,"Boise, ID"
BIL,"Billings, MT",ONT,"Ontario, CA"
BIL,"Billings, MT",DEN,"Denver, CO"
BIL,"Billings, MT",RFD,"Rockford, IL"
BIL,"Billings, MT",SBD,"San Bernardino, CA"
BIL,"Billings, MT",OMA,"Omaha, NE"
BIL,"Billings, MT",SDF,"Louisville, KY"
BIL,"Billings, MT",SLC,"Salt Lake City, UT"
BIL,"Billings, MT",SDF,"Louisville, KY"
BIL,"Billings, MT",DEN,"Denver, CO"
BIL,"Billings, MT",DEN,"Denver, CO"
BIL,"Billings, MT",DEN,"Denver, CO"
BIL,"Billings, MT",DEN,"Denver, CO"
BIL,"Billings, MT",VNY,"Van Nuys, CA"
BIS,"Bismarck/Mandan, ND",MSP,"Minneapolis, MN"
BIS,"Bismarck/Mandan, ND",MSP,"Minneapolis, MN"
BIS,"Bismarck/Mandan, ND",DEN,"Denver, CO"
BIS,"Bismarck/Mandan, ND",RAP,"Rapid City, SD"
BIS,"Bismarck/Mandan, ND",MSP,"Minneapolis, MN"
BIS,"Bismarck/Mandan, ND",RAP,"Rapid City, SD"
BIS,"Bismarck/Mandan, ND",DEN,"Denver, CO"
BIS,"Bismarck/Mandan, ND",AMA,"Amarillo, TX"
BIS,"Bismarck/Mandan, ND",LAR,"Laramie, WY"
BIS,"Bismarck/Mandan, ND",DFW,"Dallas/Fort Worth, TX"
BIS,"Bismarck/Mandan, ND",LAS,"Las Vegas, NV"
BIS,"Bismarck/Mandan, ND",AZA,"Phoenix, AZ"
BIS,"Bismarck/Mandan, ND",SFB,"Sanford, FL"
BIS,"Bismarck/Mandan, ND",AZA,"Phoenix, AZ"
BIS,"Bismarck/Mandan, ND",SFB,"Sanford, FL"
BIS,"Bismarck/Mandan, ND",FAR,"Fargo, ND"
BIS,"Bismarck/Mandan, ND",DIK,"Dickinson, ND"
BIS,"Bismarck/Mandan, ND",MOT,"Minot, ND"
BIS,"Bismarck/Mandan, ND",MOT,"Minot, ND"
BIS,"Bismarck/Mandan, ND",DEN,"Denver, CO"
BIS,"Bismarck/Mandan, ND",DEN,"Denver, CO"
BIS,"Bismarck/Mandan, ND",DIK,"Dickinson, ND"
BIS,"Bismarck/Mandan, ND",HPN,"White Plains, NY"
BIS,"Bismarck/Mandan, ND",BFI,"Seattle, WA"
BIS,"Bismarck/Mandan, ND",MKE,"Milwaukee, WI"
BJC,"Broomfield, CO",BUR,"Burbank, CA"
BJI,"Bemidji, MN",FAR,"Fargo, ND"
BJI,"Bemidji, MN",MSP,"Minneapolis, MN"
BJI,"Bemidji, MN",MSP,"Minneapolis, MN"
BJI,"Bemidji, MN",MSP,"Minneapolis, MN"
BJI,"Bemidji, MN",MSP,"Minneapolis, MN"
BKC,"Buckland, AK",OTZ,"Kotzebue, AK"
BKC,"Buckland, AK",DRG,"Deering, AK"
BKC,"Buckland, AK",OME,"Nome, AK"
BKC,"Buckland, AK",OTZ,"Kotzebue, AK"
BKC,"Buckland, AK",DRG,"Deering, AK"
BKC,"Buckland, AK",OTZ,"Kotzebue, AK"
BKC,"Buckland, AK",RDB,"Red Dog, AK"
BKC,"Buckland, AK",WTK,"Noatak, AK"
BKC,"Buckland, AK",WLK,"Selawik, AK"
BKC,"Buckland, AK",DRG,"Deering, AK"
BKC,"Buckland, AK",RDB,"Red Dog, AK"
BKC,"Buckland, AK",OTZ,"Kotzebue, AK"
BKC,"Buckland, AK",DRG,"Deering, AK"
BKC,"Buckland, AK",OME,"Nome, AK"
BKC,"Buckland, AK",OTZ,"Kotzebue, AK"
BKC,"Buckland, AK",UNK,"Unalakleet, AK"
BKE,"Baker, OR",NOT,"Novato, CA"
BKG,"Branson, MO",DEN,"Denver, CO"
BKG,"Branson, MO",DEN,"Denver, CO"
BKL,"Cleveland, OH",CPS,"St. Louis, MO"
BKL,"Cleveland, OH",PIE,"St. Petersburg, FL"
BKL,"Cleveland, OH",LUK,"Cincinnati, OH"
BKL,"Cleveland, OH",IAH,"Houston, TX"
BKL,"Cleveland, OH",MKC,"Kansas City, MO"
BKL,"Cleveland, OH",HKY,"Hickory, NC"
BKW,"Beckley, WV",HTS,"Ashland, WV"
BKW,"Beckley, WV",CLT,"Charlotte, NC"
BKW,"Beckley, WV",PKB,"Parkersburg, WV"
BKW,"Beckley, WV",CLT,"Charlotte, NC"
BKW,"Beckley, WV",PKB,"Parkersburg, WV"
BLD,"Boulder City, NV",1G4,"Peach Springs, AZ"
BLD,"Boulder City, NV",PGA,"Page, AZ"
BLD,"Boulder City, NV",GCN,"Grand Canyon, AZ"
BLD,"Boulder City, NV",1G4,"Peach Springs, AZ"
BLD,"Boulder City, NV",BLD,"Boulder City, NV"
BLD,"Boulder City, NV",DQS,"Whitmore, AZ"
BLD,"Boulder City, NV",L41,"Marble Canyon, AZ"
BLD,"Boulder City, NV",PGA,"Page, AZ"
BLD,"Boulder City, NV",GCN,"Grand Canyon, AZ"
BLD,"Boulder City, NV",1G4,"Peach Springs, AZ"
BLD,"Boulder City, NV",BLD,"Boulder City, NV"
BLD,"Boulder City, NV",DQS,"Whitmore, AZ"
BLD,"Boulder City, NV",L41,"Marble Canyon, AZ"
BLD,"Boulder City, NV",1G4,"Peach Springs, AZ"
BLI,"Bellingham, WA",SEA,"Seattle, WA"
BLI,"Bellingham, WA",PSP,"Palm Springs, CA"
BLI,"Bellingham, WA",LAS,"Las Vegas, NV"
BLI,"Bellingham, WA",OAK,"Oakland, CA"
BLI,"Bellingham, WA",SAN,"San Diego, CA"
BLI,"Bellingham, WA",AZA,"Phoenix, AZ"
BLI,"Bellingham, WA",LAX,"Los Angeles, CA"
BLI,"Bellingham, WA",LAX,"Los Angeles, CA"
BLI,"Bellingham, WA",SEA,"Seattle, WA"
BLI,"Bellingham, WA",FRD,"Friday Harbor, WA"
BLI,"Bellingham, WA",SUN,"Sun Valley/Hailey/Ketchum, ID"
BLI,"Bellingham, WA",ESD,"Eastsound, WA"
BLI,"Bellingham, WA",SEA,"Seattle, WA"
BLI,"Bellingham, WA",FRD,"Friday Harbor, WA"
BLM,"Belmar/Farmingdale, NJ",SLK,"Saranac Lake/Lake Placid, NY"
BLM,"Belmar/Farmingdale, NJ",MVY,"Martha's Vineyard, MA"
BLM,"Belmar/Farmingdale, NJ",NPT,"Newport, RI"
BLM,"Belmar/Farmingdale, NJ",BID,"Block Island, RI"
BLM,"Belmar/Farmingdale, NJ",CEU,"Clemson, SC"
BLM,"Belmar/Farmingdale, NJ",SFO,"San Francisco, CA"
BLM,"Belmar/Farmingdale, NJ",VA4,"Leesburg, VA"
BLV,"Belleville, IL",VPS,"Valparaiso, FL"
BLV,"Belleville, IL",LAS,"Las Vegas, NV"
BLV,"Belleville, IL",MYR,"Myrtle Beach, SC"
BLV,"Belleville, IL",SFB,"Sanford, FL"
BLV,"Belleville, IL",PIE,"St. Petersburg, FL"
BLV,"Belleville, IL",SRQ,"Sarasota/Bradenton, FL"
BLV,"Belleville, IL",SAV,"Savannah, GA"
BLV,"Belleville, IL",VPS,"Valparaiso, FL"
BLV,"Belleville, IL",LAS,"Las Vegas, NV"
BLV,"Belleville, IL",JAX,"Jacksonville, FL"
BLV,"Belleville, IL",MYR,"Myrtle Beach, SC"
BLV,"Belleville, IL",SFB,"Sanford, FL"
BLV,"Belleville, IL",PIE,"St. Petersburg, FL"
BLV,"Belleville, IL",FLL,"Fort Lauderdale, FL"
BLV,"Belleville, IL",SRQ,"Sarasota/Bradenton, FL"
BLV,"Belleville, IL",CHS,"Charleston, SC"
BLV,"Belleville, IL",PGD,"Punta Gorda, FL"
BMI,"Bloomington/Normal, IL",ATL,"Atlanta, GA"
BMI,"Bloomington/Normal, IL",DTW,"Detroit, MI"
BMI,"Bloomington/Normal, IL",ATL,"Atlanta, GA"
BMI,"Bloomington/Normal, IL",SFB,"Sanford, FL"
BMI,"Bloomington/Normal, IL",VPS,"Valparaiso, FL"
BMI,"Bloomington/Normal, IL",SFB,"Sanford, FL"
BMI,"Bloomington/Normal, IL",PIE,"St. Petersburg, FL"
BMI,"Bloomington/Normal, IL",ORD,"Chicago, IL"
BMI,"Bloomington/Normal, IL",MSN,"Madison, WI"
BMI,"Bloomington/Normal, IL",MEM,"Memphis, TN"
BMI,"Bloomington/Normal, IL",SDF,"Louisville, KY"
BMI,"Bloomington/Normal, IL",FWA,"Fort Wayne, IN"
BMI,"Bloomington/Normal, IL",IFP,"Bullhead City, AZ"
BMI,"Bloomington/Normal, IL",MKE,"Milwaukee, WI"
BMI,"Bloomington/Normal, IL",DFW,"Dallas/Fort Worth, TX"
BMI,"Bloomington/Normal, IL",DEN,"Denver, CO"
BMI,"Bloomington/Normal, IL",DEN,"Denver, CO"
BMI,"Bloomington/Normal, IL",DEN,"Denver, CO"
BMI,"Bloomington/Normal, IL",MSP,"Minneapolis, MN"
BMI,"Bloomington/Normal, IL",GPT,"Gulfport/Biloxi, MS"
BNA,"Nashville, TN",LGA,"New York, NY"
BNA,"Nashville, TN",JFK,"New York, NY"
BNA,"Nashville, TN",IAD,"Washington, DC"
BNA,"Nashville, TN",SEA,"Seattle, WA"
BNA,"Nashville, TN",SEA,"Seattle, WA"
BNA,"Nashville, TN",ORD,"Chicago, IL"
BNA,"Nashville, TN",IAH,"Houston, TX"
BNA,"Nashville, TN",DEN,"Denver, CO"
BNA,"Nashville, TN",SAN,"San Diego, CA"
BNA,"Nashville, TN",PUB,"Pueblo, CO"
BNA,"Nashville, TN",SFO,"San Francisco, CA"
BNA,"Nashville, TN",MCI,"Kansas City, MO"
BNA,"Nashville, TN",MSP,"Minneapolis, MN"
BNA,"Nashville, TN",MSP,"Minneapolis, MN"
BNA,"Nashville, TN",ORD,"Chicago, IL"
BNA,"Nashville, TN",MSP,"Minneapolis, MN"
BNA,"Nashville, TN",SBN,"South Bend, IN"
BNA,"Nashville, TN",DFW,"Dallas/Fort Worth, TX"
BNA,"Nashville, TN",TYS,"Knoxville, TN"
BNA,"Nashville, TN",CAE,"Columbia, SC"
BNA,"Nashville, TN",CLT,"Charlotte, NC"
BNA,"Nashville, TN",PHL,"Philadelphia, PA"
BNA,"Nashville, TN",CLT,"Charlotte, NC"
BNA,"Nashville, TN",SLC,"Salt Lake City, UT"
BNA,"Nashville, TN",ATL,"Atlanta, GA"
BNA,"Nashville, TN",LAX,"Los Angeles, CA"
BNA,"Nashville, TN",DTW,"Detroit, MI"
BNA,"Nashville, TN",ATL,"Atlanta, GA"
BNA,"Nashville, TN",SLC,"Salt Lake City, UT"
BNA,"Nashville, TN",ATL,"Atlanta, GA"
BNA,"Nashville, TN",DTW,"Detroit, MI"
BNA,"Nashville, TN",SLC,"Salt Lake City, UT"
BNA,"Nashville, TN",SEA,"Seattle, WA"
BNA,"Nashville, TN",DTW,"Detroit, MI"
BNA,"Nashville, TN",MSP,"Minneapolis, MN"
BNA,"Nashville, TN",ATL,"Atlanta, GA"
BNA,"Nashville, TN",ATL,"Atlanta, GA"
BNA,"Nashville, TN",ATL,"Atlanta, GA"
BNA,"Nashville, TN",CLE,"Cleveland, OH"
BNA,"Nashville, TN",VPS,"Valparaiso, FL"
BNA,"Nashville, TN",BOI,"Boise, ID"
BNA,"Nashville, TN",PSM,"Portsmouth, NH"
BNA,"Nashville, TN",GSO,"Greensboro/High Point, NC"
BNA,"Nashville, TN",EYW,"Key West, FL"
BNA,"Nashville, TN",MDT,"Harrisburg, PA"
BNA,"Nashville, TN",FNT,"Flint, MI"
BNA,"Nashville, TN",CID,"Cedar Rapids/Iowa City, IA"
BNA,"Nashville, TN",ATW,"Appleton, WI"
BNA,"Nashville, TN",FAR,"Fargo, ND"
BNA,"Nashville, TN",SFB,"Sanford, FL"
BNA,"Nashville, TN",PIT,"Pittsburgh, PA"
BNA,"Nashville, TN",PIE,"St. Petersburg, FL"
BNA,"Nashville, TN",BZN,"Bozeman, MT"
BNA,"Nashville, TN",RIC,"Richmond, VA"
BNA,"Nashville, TN",FSD,"Sioux Falls, SD"
BNA,"Nashville, TN",DSM,"Des Moines, IA"
BNA,"Nashville, TN",SAV,"Savannah, GA"
BNA,"Nashville, TN",XNA,"Fayetteville, AR"
BNA,"Nashville, TN",PGD,"Punta Gorda, FL"
BNA,"Nashville, TN",MFE,"Mission/McAllen/Edinburg, TX"
BNA,"Nashville, TN",PIA,"Peoria, IL"
BNA,"Nashville, TN",VPS,"Valparaiso, FL"
BNA,"Nashville, TN",BOI,"Boise, ID"
BNA,"Nashville, TN",PSM,"Portsmouth, NH"
BNA,"Nashville, TN",GSO,"Greensboro/High Point, NC"
BNA,"Nashville, TN",MDT,"Harrisburg, PA"
BNA,"Nashville, TN",ABE,"Allentown/Bethlehem/Easton, PA"
BNA,"Nashville, TN",SYR,"Syracuse, NY"
BNA,"Nashville, TN",FNT,"Flint, MI"
BNA,"Nashville, TN",CID,"Cedar Rapids/Iowa City, IA"
BNA,"Nashville, TN",FAR,"Fargo, ND"
BNA,"Nashville, TN",SFB,"Sanford, FL"
BNA,"Nashville, TN",PIE,"St. Petersburg, FL"
BNA,"Nashville, TN",BZN,"Bozeman, MT"
BNA,"Nashville, TN",SRQ,"Sarasota/Bradenton, FL"
BNA,"Nashville, TN",RIC,"Richmond, VA"
BNA,"Nashville, TN",FSD,"Sioux Falls, SD"
BNA,"Nashville, TN",DSM,"Des Moines, IA"
BNA,"Nashville, TN",GRR,"Grand Rapids, MI"
BNA,"Nashville, TN",SAV,"Savannah, GA"
BNA,"Nashville, TN",XNA,"Fayetteville, AR"
BNA,"Nashville, TN",PGD,"Punta Gorda, FL"
BNA,"Nashville, TN",BLV,"Belleville, IL"
BNA,"Nashville, TN",ALB,"Albany, NY"
BNA,"Nashville, TN",CVG,"Cincinnati, OH"
BNA,"Nashville, TN",MSY,"New Orleans, LA"
BNA,"Nashville, TN",IAD,"Washington, DC"
BNA,"Nashville, TN",TPA,"Tampa, FL"
BNA,"Nashville, TN",FLL,"Fort Lauderdale, FL"
BNA,"Nashville, TN",BOS,"Boston, MA"
BNA,"Nashville, TN",JFK,"New York, NY"
BNA,"Nashville, TN",RSW,"Fort Myers, FL"
BNA,"Nashville, TN",MIA,"Miami, FL"
BNA,"Nashville, TN",ORD,"Chicago, IL"
BNA,"Nashville, TN",CLT,"Charlotte, NC"
BNA,"Nashville, TN",DFW,"Dallas/Fort Worth, TX"
BNA,"Nashville, TN",LAX,"Los Angeles, CA"
BNA,"Nashville, TN",PHX,"Phoenix, AZ"
BNA,"Nashville, TN",RSW,"Fort Myers, FL"
BNA,"Nashville, TN",ORD,"Chicago, IL"
BNA,"Nashville, TN",CLT,"Charlotte, NC"
BNA,"Nashville, TN",RDU,"Raleigh/Durham, NC"
BNA,"Nashville, TN",DFW,"Dallas/Fort Worth, TX"
BNA,"Nashville, TN",ATL,"Atlanta, GA"
BNA,"Nashville, TN",ORD,"Chicago, IL"
BNA,"Nashville, TN",CLT,"Charlotte, NC"
BNA,"Nashville, TN",DFW,"Dallas/Fort Worth, TX"
BNA,"Nashville, TN",ORD,"Chicago, IL"
BNA,"Nashville, TN",DFW,"Dallas/Fort Worth, TX"
BNA,"Nashville, TN",LAX,"Los Angeles, CA"
BNA,"Nashville, TN",PHX,"Phoenix, AZ"
BNA,"Nashville, TN",MIA,"Miami, FL"
BNA,"Nashville, TN",LAX,"Los Angeles, CA"
BNA,"Nashville, TN",PHX,"Phoenix, AZ"
BNA,"Nashville, TN",MIA,"Miami, FL"
BNA,"Nashville, TN",ORD,"Chicago, IL"
BNA,"Nashville, TN",MWA,"Marion/Herrin, IL"
BNA,"Nashville, TN",OWB,"Owensboro, KY"
BNA,"Nashville, TN",MEM,"Memphis, TN"
BNA,"Nashville, TN",IND,"Indianapolis, IN"
BNA,"Nashville, TN",GSO,"Greensboro/High Point, NC"
BNA,"Nashville, TN",MEM,"Memphis, TN"
BNA,"Nashville, TN",IND,"Indianapolis, IN"
BNA,"Nashville, TN",TYS,"Knoxville, TN"
BNA,"Nashville, TN",MEM,"Memphis, TN"
BNA,"Nashville, TN",IND,"Indianapolis, IN"
BNA,"Nashville, TN",MEM,"Memphis, TN"
BNA,"Nashville, TN",CLE,"Cleveland, OH"
BNA,"Nashville, TN",DTW,"Detroit, MI"
BNA,"Nashville, TN",STL,"St. Louis, MO"
BNA,"Nashville, TN",SAT,"San Antonio, TX"
BNA,"Nashville, TN",IAH,"Houston, TX"
BNA,"Nashville, TN",TPA,"Tampa, FL"
BNA,"Nashville, TN",DEN,"Denver, CO"
BNA,"Nashville, TN",SLC,"Salt Lake City, UT"
BNA,"Nashville, TN",LAS,"Las Vegas, NV"
BNA,"Nashville, TN",OAK,"Oakland, CA"
BNA,"Nashville, TN",SAN,"San Diego, CA"
BNA,"Nashville, TN",JAX,"Jacksonville, FL"
BNA,"Nashville, TN",BWI,"Baltimore, MD"
BNA,"Nashville, TN",ECP,"Panama City, FL"
BNA,"Nashville, TN",MSP,"Minneapolis, MN"
BNA,"Nashville, TN",SEA,"Seattle, WA"
BNA,"Nashville, TN",MKE,"Milwaukee, WI"
BNA,"Nashville, TN",ABQ,"Albuquerque, NM"
BNA,"Nashville, TN",CLT,"Charlotte, NC"
BNA,"Nashville, TN",DAL,"Dallas, TX"
BNA,"Nashville, TN",ISP,"Islip, NY"
BNA,"Nashville, TN",RDU,"Raleigh/Durham, NC"
BNA,"Nashville, TN",HOU,"Houston, TX"
BNA,"Nashville, TN",PHL,"Philadelphia, PA"
BNA,"Nashville, TN",MSY,"New Orleans, LA"
BNA,"Nashville, TN",PIT,"Pittsburgh, PA"
BNA,"Nashville, TN",BDL,"Hartford, CT"
BNA,"Nashville, TN",LGA,"New York, NY"
BNA,"Nashville, TN",ATL,"Atlanta, GA"
BNA,"Nashville, TN",LAX,"Los Angeles, CA"
BNA,"Nashville, TN",SJC,"San Jose, CA"
BNA,"Nashville, TN",FLL,"Fort Lauderdale, FL"
BNA,"Nashville, TN",BOS,"Boston, MA"
BNA,"Nashville, TN",PHX,"Phoenix, AZ"
BNA,"Nashville, TN",BUR,"Burbank, CA"
BNA,"Nashville, TN",AUS,"Austin, TX"
BNA,"Nashville, TN",MDW,"Chicago, IL"
BNA,"Nashville, TN",MCI,"Kansas City, MO"
BNA,"Nashville, TN",RSW,"Fort Myers, FL"
BNA,"Nashville, TN",MCO,"Orlando, FL"
BNA,"Nashville, TN",OKC,"Oklahoma City, OK"
BNA,"Nashville, TN",SAV,"Savannah, GA"
BNA,"Nashville, TN",CLE,"Cleveland, OH"
BNA,"Nashville, TN",DTW,"Detroit, MI"
BNA,"Nashville, TN",MIA,"Miami, FL"
BNA,"Nashville, TN",VPS,"Valparaiso, FL"
BNA,"Nashville, TN",ORD,"Chicago, IL"
BNA,"Nashville, TN",STL,"St. Louis, MO"
BNA,"Nashville, TN",SAT,"San Antonio, TX"
BNA,"Nashville, TN",IAH,"Houston, TX"
BNA,"Nashville, TN",CMH,"Columbus, OH"
BNA,"Nashville, TN",OMA,"Omaha, NE"
BNA,"Nashville, TN",TPA,"Tampa, FL"
BNA,"Nashville, TN",DEN,"Denver, CO"
BNA,"Nashville, TN",SLC,"Salt Lake City, UT"
BNA,"Nashville, TN",LAS,"Las Vegas, NV"
BNA,"Nashville, TN",OAK,"Oakland, CA"
BNA,"Nashville, TN",SAN,"San Diego, CA"
BNA,"Nashville, TN",JAX,"Jacksonville, FL"
BNA,"Nashville, TN",BWI,"Baltimore, MD"
BNA,"Nashville, TN",ECP,"Panama City, FL"
BNA,"Nashville, TN",MSP,"Minneapolis, MN"
BNA,"Nashville, TN",SEA,"Seattle, WA"
BNA,"Nashville, TN",MKE,"Milwaukee, WI"
BNA,"Nashville, TN",ABQ,"Albuquerque, NM"
BNA,"Nashville, TN",CLT,"Charlotte, NC"
BNA,"Nashville, TN",MYR,"Myrtle Beach, SC"
BNA,"Nashville, TN",ORF,"Norfolk, VA"
BNA,"Nashville, TN",MEM,"Memphis, TN"
BNA,"Nashville, TN",IND,"Indianapolis, IN"
BNA,"Nashville, TN",BHM,"Birmingham, AL"
BNA,"Nashville, TN",DAL,"Dallas, TX"
BNA,"Nashville, TN",ISP,"Islip, NY"
BNA,"Nashville, TN",RDU,"Raleigh/Durham, NC"
BNA,"Nashville, TN",HOU,"Houston, TX"
BNA,"Nashville, TN",MSY,"New Orleans, LA"
BNA,"Nashville, TN",PIT,"Pittsburgh, PA"
BNA,"Nashville, TN",BDL,"Hartford, CT"
BNA,"Nashville, TN",LGA,"New York, NY"
BNA,"Nashville, TN",ATL,"Atlanta, GA"
BNA,"Nashville, TN",LAX,"Los Angeles, CA"
BNA,"Nashville, TN",SJC,"San Jose, CA"
BNA,"Nashville, TN",FLL,"Fort Lauderdale, FL"
BNA,"Nashville, TN",BOS,"Boston, MA"
BNA,"Nashville, TN",PHX,"Phoenix, AZ"
BNA,"Nashville, TN",SJU,"San Juan, PR"
BNA,"Nashville, TN",BUR,"Burbank, CA"
BNA,"Nashville, TN",AUS,"Austin, TX"
BNA,"Nashville, TN",MDW,"Chicago, IL"
BNA,"Nashville, TN",SNA,"Santa Ana, CA"
BNA,"Nashville, TN",SRQ,"Sarasota/Bradenton, FL"
BNA,"Nashville, TN",HDN,"Hayden, CO"
BNA,"Nashville, TN",MCI,"Kansas City, MO"
BNA,"Nashville, TN",DCA,"Washington, DC"
BNA,"Nashville, TN",RSW,"Fort Myers, FL"
BNA,"Nashville, TN",PNS,"Pensacola, FL"
BNA,"Nashville, TN",MCO,"Orlando, FL"
BNA,"Nashville, TN",CHS,"Charleston, SC"
BNA,"Nashville, TN",SAV,"Savannah, GA"
BNA,"Nashville, TN",CLE,"Cleveland, OH"
BNA,"Nashville, TN",DTW,"Detroit, MI"
BNA,"Nashville, TN",STL,"St. Louis, MO"
BNA,"Nashville, TN",SAT,"San Antonio, TX"
BNA,"Nashville, TN",TPA,"Tampa, FL"
BNA,"Nashville, TN",DEN,"Denver, CO"
BNA,"Nashville, TN",LAS,"Las Vegas, NV"
